"dep","dur","mem","wday","temp","prec","rushhour"
2021-08-26 16:48:17,357,0,"Thursday",27.6,0,2
2021-08-19 18:51:46,2830,0,"Thursday",23.7,0.5,2
2021-08-19 16:08:49,1148,0,"Thursday",23.7,0.5,2
2021-08-19 18:16:30,1324,0,"Thursday",23.7,0.5,2
2021-09-23 09:06:57,1952,0,"Thursday",24.7,6.3,1
2021-09-30 08:22:22,497,0,"Thursday",11.3,0,1
2021-09-09 08:23:49,203,0,"Thursday",19.5,1.6,1
2021-09-02 06:54:26,545,0,"Thursday",15.6,0,1
2021-09-09 09:41:21,1273,0,"Thursday",19.5,1.6,1
2021-09-09 14:43:13,3507,0,"Thursday",19.5,1.6,3
2021-09-02 14:07:37,347,0,"Thursday",15.6,0,3
2021-09-09 14:54:08,807,0,"Thursday",19.5,1.6,3
2021-09-30 13:17:59,559,0,"Thursday",11.3,0,3
2021-09-16 22:25:25,719,0,"Thursday",16.9,0.2,3
2021-09-02 18:27:48,1026,0,"Thursday",15.6,0,2
2021-09-02 15:08:38,829,0,"Thursday",15.6,0,2
2021-09-23 18:22:04,780,0,"Thursday",24.7,6.3,2
2021-09-30 16:37:01,722,0,"Thursday",11.3,0,2
2021-09-23 18:38:40,2112,0,"Thursday",24.7,6.3,2
2021-10-21 08:15:14,2546,0,"Thursday",11.7,5.8,1
2021-10-07 08:25:33,859,0,"Thursday",14.4,0,1
2021-10-28 07:53:56,734,0,"Thursday",7.9,0,1
2021-10-21 09:30:03,325,0,"Thursday",11.7,5.8,1
2021-10-21 08:48:07,149,0,"Thursday",11.7,5.8,1
